"10169","CASES Family Health Center","Diagnostic and Treatment Center Extension Clinic","2090 Adam Clayton Powell Jr. Boulevard",,"New York","New York","10027","7093","New York",+0040.808733,-0073.948707
"10170","Lotus Health and Wellness","Diagnostic and Treatment Center","512 W 126th Street",,"New York","New York","10027","7093","New York",+0040.814529,-0073.956153
"10171","RGH Mobile Mammography Coach","Mobile Hospital Extension Clinic","3495 Winton Road Place",,"Rochester","New York","14623","27","Monroe",+0043.079738,-0077.582861
"10172","UHS Primary Care - Robinson Street","Hospital Extension Clinic","160 Robinson Street",,"Binghamton","New York","13904","3","Broome",+0042.106562,-0075.889258
"10173","Oneida Dialysis Center","Hospital Extension Clinic","131 Main Street, Suite 101",,"Oneida","New York","13421","26","Madison",+0043.094943,-0075.651522
"10174","RRH Riedman Health Center","Hospital Extension Clinic","1455 East Ridge Road",,"Rochester","New York","14621","27","Monroe",+0043.197839,-0077.577747
"10175","Premier Ambulatory Surgery Center","Diagnostic and Treatment Center","5844 Southwestern Boulevard, Suite 700",,"Hamburg","New York","14075","14","Erie",+0042.727759,-0078.889579
"10176","Dr. Jacqueline Peek-Davis School/Ronald Edmonds Learning Center II","School Based Hospital Extension Clinic","430 Howard Avenue",,"Brooklyn","New York","11233","7095","Kings",+0040.672854,-0073.919757
"10177","J.H.S. 062 Ditmas","School Based Hospital Extension Clinic","700 Cortelyou Road",,"Brooklyn","New York","11218","7095","Kings",+0040.638574,-0073.971240
"10178","P.S. 002 Meyer London","School Based Hospital Extension Clinic","122 Henry Street",,"New York","New York","10002","7093","New York",+0040.713167,-0073.991350
"10179","P.S. 044 Thomas C. Brown","School Based Hospital Extension Clinic","80 Maple Parkway",,"Staten Island","New York","10303","7097","Richmond",+0040.631687,-0074.157310
"1018","Fort Hudson Nursing Center, Inc.","Residential Health Care Facility - SNF","319 Upper Broadway",,"Fort Edward","New York","12828","57","Washington",+0043.267018,-0073.584560
"10180","P.S. 091 The Albany Avenue School","School Based Hospital Extension Clinic","532 Albany Avenue",,"Brooklyn","New York","11203","7095","Kings",+0040.661837,-0073.940141
"10181","P.S. 092 Adrian Hegeman","School Based Hospital Extension Clinic","601 Parkside Avenue",,"Brooklyn","New York","11226","7095","Kings",+0040.656282,-0073.953833
"10182","P.S. 335 Granville T. Woods","School Based Hospital Extension Clinic","130 Rochester Avenue",,"Brooklyn","New York","11213","7095","Kings",+0040.674521,-0073.927980
"10183","P.S./I.S. 157 The Benjamin Health & Science Academy","School Based Hospital Extension Clinic","850 Kent Avenue",,"Brooklyn","New York","11205","7095","Kings",+0040.695276,-0073.959660
"10184","PS 243- The Weeksville School","School Based Hospital Extension Clinic","1580 Dean Street",,"Brooklyn","New York","11213","7095","Kings",+0040.675887,-0073.934955
"10185","UPSTATE Cancer Center at Seneca Hill","Hospital Extension Clinic","Seneca Hill Health Campus, Suite 200, 105 CR 45A",,"Oswego","New York","13126","37","Oswego",+0043.395937,-0076.458970
"10186","8 Medical Park Outpatient Center","Hospital Extension Clinic","8 Medical Park Drive",,"Malta","New York","12020","45","Saratoga",+0042.970404,-0073.806644
"10187","X198","School Based Hospital Extension Clinic","1180 Tinton Ave",,"Bronx","New York","10456","7094","Bronx",+0040.828532,-0073.900594
"10188","Ahava Medical and Rehabilitation Center","Diagnostic and Treatment Center Extension Clinic","25 Carrier Street",,"Liberty","New York","12754","52","Sullivan",+0041.794799,-0074.748804
"10189","Watervliet Jr./Sr. High School","School Based Diagnostic and Treatment Center Extension Clinic","1245 Hillside Dr.",,"Watervliet","New York","12189","1","Albany",+0042.730493,-0073.716832
"10190","UR Medicine Thompson Health Canandaigua Medical Group","Hospital Extension Clinic","335 Parrish Street",,"Canandaigua","New York","14424","34","Ontario",+0042.874247,-0077.289600
"10191","Outpatient Extension Clinic","Hospital Extension Clinic","1669 Pittsford Victor Road",,"Victor","New York","14564","34","Ontario",+0043.035349,-0077.448142
"10192","HRHCare Huntington Health Center","Diagnostic and Treatment Center Extension Clinic","55 Horizon Drive",,"Huntington","New York","11743","51","Suffolk",+0040.858100,-0073.422713
"10193","Fresenius Kidney Care - Troy","Diagnostic and Treatment Center Extension Clinic","16 North Greenbush Road",,"Troy","New York","12180","41","Rensselaer",+0042.694478,-0073.688342
"10194","Frank J. Macchiarola Educational Complex","School Based Hospital Extension Clinic","3000 Avenue X",,"Brooklyn","New York","11235","7095","Kings",+0040.594079,-0073.937669
"10195","Mount Hope Dialysis Center","Diagnostic and Treatment Center Extension Clinic","1940 Webster Avenue, Suite 200",,"Bronx","New York","10457","7094","Bronx",+0040.848656,-0073.899925
"10196","Hutchinson River Dialysis","Diagnostic and Treatment Center Extension Clinic","2331 Eastchester Road",,"Bronx","New York","10469","7094","Bronx",+0040.860580,-0073.843620
"10197","Corona District Health Center","Diagnostic and Treatment Center Extension Clinic","34-33 Junction Boulevard",,"Corona","New York","11372","7096","Queens",+0040.754088,-0073.872088
"10198","Ridgewood Communicare Center","Diagnostic and Treatment Center Extension Clinic","769 Onderdonk Avenue",,"Ridgewood","New York","11385","7096","Queens",+0040.702795,-0073.905071
"10199","Women's Medical Center at Corona","Diagnostic and Treatment Center Extension Clinic","59-17 Junction Boulevard",,"Corona","New York","11368","7096","Queens",+0040.734802,-0073.866678
"102","UPMC Chautauqua at WCA","Hospital","51 Glasgow Avenue",,"Jamestown","New York","14701","6","Chautauqua",+0042.091541,-0079.245094
"10200","Woodside Houses Child Health Center","Diagnostic and Treatment Center Extension Clinic","50-53 Newton Road",,"Woodside","New York","11377","7096","Queens",+0040.753465,-0073.910857
"10201","Mariners Harbor Family Health Center","Diagnostic and Treatment Center Extension Clinic","2040 Forest Avenue",,"Staten Island","New York","10303","7097","Richmond",+0040.625217,-0074.157074
"10202","Homecrest District Health Center","Diagnostic and Treatment Center Extension Clinic","1601 Avenue S",,"Brooklyn","New York","11229","7095","Kings",+0040.603871,-0073.955902
"10203","Vanderbilt Avenue Health Center","Diagnostic and Treatment Center Extension Clinic","165 Vanderbilt Avenue",,"Staten Island","New York","10304","7097","Richmond",+0040.620261,-0074.076938
"10204","Parsons Community Health Center","Diagnostic and Treatment Center Extension Clinic","90-37 Parsons Boulevard",,"Jamaica","New York","11432","7096","Queens",+0040.704076,-0073.800264
"10205","South Queens Community Center","Diagnostic and Treatment Center Extension Clinic","114-02 Guy Brewer Boulevard",,"Jamaica","New York","11434","7096","Queens",+0040.688362,-0073.785919
"10206","Springfield Community Health Center","Diagnostic and Treatment Center Extension Clinic","134-64 Springfield Boulevard",,"Springfield Gardens","New York","11413","7096","Queens",+0040.678499,-0073.754693
"10207","Whitney M Young Jr. Dental Health Center","Diagnostic and Treatment Center Extension Clinic","900 Lark Drive",,"Albany","New York","12207","1","Albany",+0042.663231,-0073.748124
"10208","Open Door Saugerties","Diagnostic and Treatment Center Extension Clinic","16 West Bridge Street, Suite 4",,"Saugerties","New York","12477","55","Ulster",+0042.076275,-0073.955254
"10209","Springbrook School","School Based Hospital Extension Clinic","105 Campus Road",,"Oneonta","New York","13820","38","Otsego",+0042.531178,-0074.981269
"10210","Quality First Medical Center","Diagnostic and Treatment Center Extension Clinic","6010 Bay Parkway",,"Brooklyn","New York","11204","7095","Kings",+0040.616574,-0073.979043
"10211","Pittsford Extension Clinic - UC","Hospital Extension Clinic","3400 Monroe Avenue",,"Rochester","New York","14618","27","Monroe",+0043.102222,-0077.535240
"10212","Center for Dental Care","Hospital Extension Clinic","100 High Street",,"Buffalo","New York","14203","14","Erie",+0042.900808,-0078.865285
"10213","La Fargeville Central School","School Based Primary Care Hospital - Critical Access Extension Clinic","20414 Sunrise Avenue",,"LaFargeville","New York","13656","22","Jefferson",+0044.192075,-0075.963630
"10214","The Chautauqua Center Pediatrics","Diagnostic and Treatment Center Extension Clinic","1134 Central Avenue",,"Dunkirk","New York","14048","6","Chautauqua",+0042.459639,-0079.332441
"10215","Rogosin Institute Brooklyn Home Dialysis","Diagnostic and Treatment Center Extension Clinic","527 Court Street",,"Brooklyn","New York","11231","7095","Kings",+0040.674785,-0073.999349
"10216","Cobleskill Regional Hospital","Primary Care Hospital - Critical Access Hospital","178 Grandview Drive",,"Cobleskill","New York","12043","47","Schoharie",+0042.686830,-0074.481976
"10217","Greenpoint Dialysis","Diagnostic and Treatment Center Extension Clinic","146 Meserole Street",,"Brooklyn","New York","11206","7095","Kings",+0040.707959,-0073.943728
"10218","Community Healthcare Network East New York","Diagnostic and Treatment Center Extension Clinic","2581 Atlantic Avenue",,"Brooklyn","New York","11207","7095","Kings",+0040.676003,-0073.899180
"10219","HSS East Side Outpatient Center","Hospital Extension Clinic","1233 Second Avenue",,"New York","New York","10065","7093","New York",+0040.763998,-0073.961976
"1022","Granville Center for Rehabilitation and Nursing","Residential Health Care Facility - SNF","17 Madison Street",,"Granville","New York","12832","57","Washington",+0043.404465,-0073.271011
"10220","Ellis Medicine at Mohawk Harbor: Urgent and Primary Care","Hospital Extension Clinic","200 Harborside Drive",,"Schenectady","New York","12305","46","Schenectady",+0042.826179,-0073.933738
"10221","Sunnyview Therapy Services at Hudson Valley Plaza","Hospital Extension Clinic","75 Vandenburgh Avenue",,"Troy","New York","12180","41","Rensselaer",+0042.697399,-0073.689853
"10223","Calvary Hospital","Hospital","150 55th Street",,"Brooklyn","New York","11220","7095","Kings",+0040.646444,-0074.021033
"10224","FKC - Latham Dialysis Center","Diagnostic and Treatment Center Extension Clinic","30 Century Hill Drive",,"Latham","New York","12110","1","Albany",+0042.771530,-0073.759177
"10225","Bay Ridge Surgi-Center","Diagnostic and Treatment Center","370 Bay Ridge Parkway",,"Brooklyn","New York","11209","7095","Kings",+0040.630716,-0074.025721
"10226","Ivy II Medical Office Building","Hospital Extension Clinic","602 Ivy Street",,"Elmira","New York","14905","7","Chemung",+0042.101538,-0076.825396
"10227","Health Services Building","Hospital Extension Clinic","200 Madison Avenue",,"Elmira","New York","14901","7","Chemung",+0042.091305,-0076.798729
"10228","Watkins Glen Medical Office Building","Hospital Extension Clinic","104 South Porter Street",,"Watkins Glen","New York","14891","48","Schuyler",+0042.375929,-0076.866318
"10229","Canandaigua Primary Care","Hospital Extension Clinic","401 South Main Street",,"Canandaigua","New York","14424","34","Ontario",+0042.881931,-0077.275919
"10230","St. James Hospital - Medical Office Building","Hospital Extension Clinic","7309 Seneca Road North",,"Hornell","New York","14843","50","Steuben",+0042.354985,-0077.663230
"10231","RAMBAM Family Health Center","Diagnostic and Treatment Center Extension Clinic","1122 Chestnut Avenue",,"Brooklyn","New York","11230","7095","Kings",+0040.617302,-0073.963150
"10232","Brooklyn United Methodist Continuum Services","Diagnostic and Treatment Center","1485 Dumont Ave",,"Brooklyn","New York","11208","7095","Kings",+0040.671229,-0073.860937
"10233","Mount St. Mary's Health Center Lockport","Hospital Extension Clinic","6000 Brockton Drive",,"Lockport","New York","14094","31","Niagara",+0043.131256,-0078.680636
"10234","Sandford Boulevard Dialysis","Diagnostic and Treatment Center Extension Clinic","120 East Sandford Boulevard",,"Mount Vernon","New York","10550","59","Westchester",+0040.900517,-0073.827358
"10235","Laconia Dialysis","Diagnostic and Treatment Center Extension Clinic","3440 Boston Road",,"Bronx","New York","10469","7094","Bronx",+0040.875984,-0073.848602
"10237","Mobile Eye Clinic","Mobile Diagnostic and Treatment Center Extension Clinic","97-04 Sutphin Boulevard",,"Jamaica","New York","11432","7096","Queens",+0040.696922,-0073.805962
"10238","Housing Works Health Services III","Diagnostic and Treatment Center Extension Clinic","301 West 37th Street, 4th floor",,"New York","New York","10018","7093","New York",+0040.754327,-0073.992429
"10239","Surgical Pain Center of the Adirondacks LLC","Diagnostic and Treatment Center","470 Tom Miller Road",,"Plattsburgh","New York","12901","9","Clinton",+0044.704899,-0073.521612
"1024","Washington County Board of Supervisors c/o County Public Health Nursing Service","Diagnostic and Treatment Center","415 Lower Main Street",,"Hudson Falls","New York","12839","57","Washington",+0043.289238,-0073.586723
"10240","MediDental Care","Diagnostic and Treatment Center","22-46 31st Street",,"Astoria","New York","11105","7096","Queens",+0040.775330,-0073.912079
"10241","Yorktown Center for Specialty Surgery","Diagnostic and Treatment Center","2651 Strang Boulevard",,"Yorktown Heights","New York","10598","59","Westchester",+0041.294663,-0073.819146
"10242","August Martin High School","School Based Hospital Extension Clinic","156-10 Baisley Blvd.",,"Jamaica","New York","11434","7096","Queens",+0040.674071,-0073.782733
"10243","NYU Langone Ambulatory Surgery Center","Hospital Extension Clinic","171 Delancey Street",,"New York","New York","10002","7093","New York",+0040.717055,-0073.985752
"10244","Syosset SurgiCenter","Diagnostic and Treatment Center Extension Clinic","240 Jericho Turnpike",,"Syosset","New York","11791","29","Nassau",+0040.804937,-0073.521832
"10246","Allerton Dialysis","Diagnostic and Treatment Center Extension Clinic","2554 White Plains Road",,"Bronx","New York","10467","7094","Bronx",+0040.864861,-0073.867027
"10247","Clearview Dialysis","Diagnostic and Treatment Center Extension Clinic","45-60 Francis Lewis Boulevard",,"Bayside","New York","11361","7096","Queens",+0040.755523,-0073.782440
